Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Ankorstore Casing (product.metafields.asc.casing),Ankorstore VAT (product.metafields.asc.vat),Cable and fitting included (product.metafields.custom.cable_fitting),Capacity (ml) (product.metafields.custom.capacity__ml_),Care & Maintenance (product.metafields.custom.care___maintenance),Color Selector (product.metafields.custom.color_selector),Color (product.metafields.custom.colour),Country of origin (product.metafields.custom.country_origin),Diameter (product.metafields.custom.diameter),Diameter glass (product.metafields.custom.diameter_glass),Dishwasher proof (product.metafields.custom.dishwasher_proof),ETA (product.metafields.custom.eta),Food proof (product.metafields.custom.food_proof),Stand included (product.metafields.custom.including_stand),Inner cushion included (product.metafields.custom.inner_cushion),Lightspeed Internal ID (product.metafields.custom.internal_id),Lightspeed Internal Variant ID (product.metafields.custom.internal_variant_id),Material (product.metafields.custom.material),metro_destination_region1 (product.metafields.custom.metro_destination_region),metro_destination_region2 (product.metafields.custom.metro_destination_region2),metro_inventory_id (product.metafields.custom.metro_inventory_id),Microwave proof (product.metafields.custom.microwave_proof),Oven proof (product.metafields.custom.oven_proof),Size (product.metafields.custom.size),Size Selector (product.metafields.custom.size_selector),Length (product.metafields.custom.size_x_value),Height (product.metafields.custom.size_y_value),Width (product.metafields.custom.size_z_value),Type of fitting (product.metafields.custom.type_of_fitting),Usage (product.metafields.custom.usage),Variation products (product.metafields.custom.variation_products),Variation value (product.metafields.custom.variation_value),Washing protocol (product.metafields.custom.washing_protocol),Waterproof (product.metafields.custom.waterproof),Voltage (product.metafields.custom.watt),Wattage (product.metafields.custom.wattage),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Barware material (product.metafields.shopify.barware-material),Basket material (product.metafields.shopify.basket-material),Color (product.metafields.shopify.color-pattern),Material (product.metafields.shopify.material),Mounting type (product.metafields.shopify.mounting-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
the-olive-oil-bottle-n-80-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021009_the-olive-oil-bottle-n80-white.jpg?v=1773438697,2,the-olive-oil-bottle-n80-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-olive-oil-bottle-n-80-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021006_the-olive-oil-bottle-n80-white.jpg?v=1773438697,3,the-olive-oil-bottle-n80-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-olive-oil-bottle-n-80-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021008_the-olive-oil-bottle-n80-white.jpg?v=1773438697,4,the-olive-oil-bottle-n80-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-rayah-basket-natural,The Rayah Basket - Natural,"Add a touch of earthy elegance to your home with the Rayah Basket, handcrafted from sustainable banana leaf. The name ""Rayah"" means ""queen"" in Arabic, and this basket brings royal charm and sophistication to any space. Perfect for storing everything from fruits and vegetables to blankets, towels, or magazines, it's as versatile as it is beautiful.",Bazar Bizar Antwerp,,Baskets,"",true,Title,Default Title,,,,,,,,JACAS012N,3570.0,shopify,2,deny,manual,187.95,0.00,true,true,,,,,6097312149163,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0027993_jacas012n.jpg?v=1773426513,1,"",false,,,,,,,,,,,,,,,,,,"Banana leaf products require treatment for weather and rot resistance and are recommended for indoor or covered outdoor use only. To maintain their appearance, regularly dust them with a soft cloth or brush.",,Natural,Indonesia,,,,,,,,,,Banana Leaf,NL_MAIN,FR_MAIN,1066,,,,,68,23,56,,Indoor,,,,,,,,,,,,,,,,,,kg,,74.95,active
the-rayah-basket-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0018871_the-rayah-basket-natural.jpg?v=1773426513,2,the-rayah-basket-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-rayah-basket-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0018873_the-rayah-basket-natural.jpg?v=1773426513,3,the-rayah-basket-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-rayah-basket-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0018870_the-rayah-basket-natural.jpg?v=1773426513,4,the-rayah-basket-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-rayah-basket-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0018872_the-rayah-basket-natural.jpg?v=1773426513,5,the-rayah-basket-natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-teak-square-plate-natural-m,The Teak Square Plate - Natural - M,"Perfectly sized for your favorite snacks, the Teak Square Plate adds a touch of rustic charm to your table. Its sleek square shape and rich teak wood finish makes it perfect for serving a bit more whether that's a slice of cake, a generous serving of appetizers, or a relaxed afternoon tea.",Bazar Bizar Antwerp,Uncategorized,Plates,"",true,Title,Default Title,,,,,,,,BASU615N-M,450.0,shopify,160,deny,manual,19.95,0.00,true,true,,,,,6097312024057,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0028793_basu615n-m.jpg?v=1773439765,1,"",false,,,,,,,,,,,,,,,,,,"Teak wood has a yellowish, straight grain heartwood and whitish to yellowish brown sapwood. If not maintained it will age to a beautiful silver-gray patina, especially when exposed to sunlight. Regular oiling or sealing is required to retain its original colour.",,Natural,Indonesia,,,No,,Dry food only,,,,,Teak Wood,NL_MAIN,FR_MAIN,1066,No,No,,,20,2,20,,Indoor,,,Hand wash and wipe dry immediately,,,,,,,,,,,,,,,kg,,7.95,active
the-teak-square-plate-natural-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021011_the-teak-square-plate-natural-m.jpg?v=1773439765,2,the-teak-square-plate-natural-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-teak-square-plate-natural-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021010_the-teak-square-plate-natural-m.jpg?v=1773439765,3,the-teak-square-plate-natural-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-teak-square-plate-natural-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0020990_the-teak-square-plate-natural-m.jpg?v=1773439765,4,the-teak-square-plate-natural-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-ethnic-fruit-bowl-terracotta-m,The Ethnic Fruit Bowl - Terracotta - M,"Add a rustic yet elegant vibe to your kitchen or dining room with The Ethnic Fruit Bowl, crafted from earthy terracotta. Perfect for holding fresh fruit, snacks, or as a decorative centerpiece, this bowl combines timeless design with natural materials. Handmade with care, each Ethnic Fruit Bowl showcases the unique texture and color variations of terracotta, ensuring that no two pieces are the same. The simple, ethnic-inspired design brings a warm, organic feel to any space, whether it's perched on your kitchen counter or displayed on the dining table.",Bazar Bizar Antwerp,Uncategorized,Bowls,"",true,Title,Default Title,,,,,,,,JAES040T-M,5000.0,shopify,40,deny,manual,37.95,0.00,true,true,,,,,6097311168141,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0028641_jaes040t-m.jpg?v=1773438697,1,"",false,,,,,,,,,,,,,,,,,,"Terracotta is microwave proof and oven proof, allowing for convenient heating and cooking.
It is not dishwasher proof, so hand washing and proper drying is recommended to preserve its quality.
Avoid harsh chemicals that can damage the surface.",,Terracotta,Indonesia,,,No,,Yes,,,,,Terracotta,NL_MAIN,FR_MAIN,1066,Yes,Yes,,,30,15,30,,Indoor,,,Hand wash and wipe dry immediately,,,,,,,,,,,,,,,kg,,17.30,active
the-ethnic-fruit-bowl-terracotta-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0017686_the-ethnic-fruit-bowl-terracotta-m_4ed1aa35-7552-4baa-b8be-54141d42cc6f.jpg?v=1773438697,2,the-ethnic-fruit-bowl-terracotta-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-ethnic-fruit-bowl-terracotta-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0017684_the-ethnic-fruit-bowl-terracotta-m_ed7ad2f3-6ac1-4970-8887-aef21c664732.jpg?v=1773438697,3,the-ethnic-fruit-bowl-terracotta-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-ethnic-fruit-bowl-terracotta-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0017687_the-ethnic-fruit-bowl-terracotta-m_a295cf50-445d-4a1c-9eae-1135adf06688.jpg?v=1773438697,4,the-ethnic-fruit-bowl-terracotta-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-coa-serving-platter-s-set-of-6,The Côa Serving Platter- S - Set of 6,"The Côa is made for both everyday meals and fancy dinner parties. Pair it with the matching Côa collection to create a cohesive, stylish look that will wow your guests. Whether it's pasta night or a five-course feast, this plate's smooth finish and earthy charm make every dish look irresistible. We love the unique design and colour shades of our Portuguese ceramics.
 This handmade tableware can vary significantly in color, ranging from grey to shades with a blue undertone. These variations are not manufacturing defects but unique features of the material and craftsmanship.",Bazar Bizar Antwerp,Uncategorized,Serving Dishes & Trays,"",false,Title,Default Title,,,,,,,,POCE068Y-SET6,1038.0,shopify,0,deny,manual,75.95,0.00,true,true,,,,,6097311311301,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0028994_poce068y-set6_4.jpg?v=1773407888,1,"",false,,,,,,,,,,,,,,,,,,"Ceramic is a broad term that refers to a wide range of inorganic, non-metallic materials made from clay and other natural minerals, which results in a hard and durable product.
Our handmade tableware can vary in colour. This is not a manufacturing defect, but a unique feature of the material and the method of making.
The Côa Collection is made using crackle glaze finish. This finish is known to show a different intensity of crackles with each item. These crackles are therefore part of the decoration of this collection.",,Mixed Colours,Portugal,,,Yes,,Yes,,,,,Ceramic,NL_MAIN,FR_MAIN,1066,Yes,No,,,17,3,9.5,,,,,,,,,,,,,,,,,,,,kg,,34.95,draft
the-coa-serving-platter-s-set-of-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021016_the-coa-serving-platter-m-set-of-6_f9ae87d9-737e-48b7-89da-c99fbb8a5318.jpg?v=1773407888,2,the-coa-serving-platter-s-set-of-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-coa-serving-platter-s-set-of-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021014_the-coa-serving-platter-s-set-of-6.jpg?v=1773407888,3,the-coa-serving-platter-s-set-of-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-coa-serving-platter-s-set-of-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021015_the-coa-serving-platter-l-set-of-4_f924ff20-e495-498f-906a-04658c35beab.jpg?v=1773407888,4,the-coa-serving-platter-s-set-of-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-ethnic-cone-tajine-terracotta,The Ethnic Cone Tajine - Terracotta,"Bring a touch of tradition to your kitchen with The Ethnic Cone Tajine, handcrafted from natural terracotta. Perfect for slow-cooking stews, tagines, or any dish that deserves rich, flavorful results, this piece is as functional as it is beautiful. The cone-shaped lid locks in steam and flavors, giving your dishes that melt-in-your-mouth tenderness every time. Handmade with care, each tajine has its own unique charm, celebrating the artistry of natural materials.",Bazar Bizar Antwerp,Uncategorized,Cookware,"",true,Title,Default Title,,,,,,,,JAES039T,3000.0,shopify,-27,deny,manual,37.95,0.00,true,true,,,,,6097312041061,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0028357_jaes039t.jpg?v=1773426519,1,"",false,,,,,,,,,,,,,,,,,,"Terracotta is microwave proof and oven proof, allowing for convenient heating and cooking.
It is not dishwasher proof, so hand washing and proper drying is recommended to preserve its quality.
Avoid harsh chemicals that can damage the surface.",,Terracotta,Indonesia,,,No,31/05/2026,Yes,,,,,Terracotta,NL_MAIN,FR_MAIN,1066,Yes,Yes,,,21,24,21,,Indoor,,,Hand wash and wipe dry immediately,,,,,,,,,,,,,,,kg,,14.95,active
the-ethnic-cone-tajine-terracotta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0017681_the-ethnic-cone-tajine-terracotta.jpg?v=1773426519,2,the-ethnic-cone-tajine-terracotta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-ethnic-cone-tajine-terracotta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0017683_the-ethnic-cone-tajine-terracotta.jpg?v=1773426519,3,the-ethnic-cone-tajine-terracotta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-ethnic-cone-tajine-terracotta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0017680_the-ethnic-cone-tajine-terracotta.jpg?v=1773426519,4,the-ethnic-cone-tajine-terracotta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-colonial-magazine-basket-natural-brown-l,The Colonial Magazine Basket - Natural Brown - L,"Add some charm and organization to your space with the Colonial Magazine Basket made from natural rattan. This stylish, sturdy basket is perfect for keeping your favorite magazines, books, or even throws neatly tucked away while adding a touch of rustic elegance to any room. With its timeless design and versatile size, it's the perfect blend of function and style. Whether placed in your living room, bedroom, or hallway, this basket brings warmth and a laid-back vibe to your home.",Bazar Bizar Antwerp,Uncategorized,Baskets,"",true,Title,Default Title,,,,,,,,BAGE015NBr-L,1300.0,shopify,-5,deny,manual,114.95,0.00,true,true,,,,,6097312056065,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0027793_bage015nbr-l.jpg?v=1773439447,1,"",false,,,,,,,,,,,,,,,,,,"To ensure durability, rattan requires treatment for weather and rot resistance. Breakage can occur, especially if the material is exposed to excessive strain or adverse conditions. For optimal care, it is best to keep rattan away from humid areas, as excessive moisture can weaken its structure over time.",,Natural Brown,Indonesia,,,,01/05/2026,,,,,,Rattan,,,,,,,,46,23,36,,Indoor,,,,,,,,,,,,,,,,,,kg,,45.95,active
the-colonial-magazine-basket-natural-brown-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0018875_the-colonial-magazine-basket-natural-brown-l.jpg?v=1773439447,2,the-colonial-magazine-basket-natural-brown-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-colonial-magazine-basket-natural-brown-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0018864_the-colonial-magazine-basket-natural-brown-m_16d9654f-c9a4-45ed-bd99-4ae0c17ac825.jpg?v=1773439447,3,the-colonial-magazine-basket-natural-brown-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-colonial-magazine-basket-natural-brown-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0018863_the-colonial-magazine-basket-natural-brown-m_4736cb3e-0bef-41b4-a829-36ec39edbdf9.jpg?v=1773439447,4,the-colonial-magazine-basket-natural-brown-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-colonial-magazine-basket-natural-brown-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0018876_the-colonial-magazine-basket-natural-brown-m_00fad4a6-a044-46d4-940e-4ea3b2fec146.jpg?v=1773439447,5,the-colonial-magazine-basket-natural-brown-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-organic-mirror-natural-xl,The Organic Mirror - Natural - XL,"Transform your space with The Organic Mirror, a stunning piece framed in rich teak wood that brings the beauty of nature indoor. Its flowing, organic design brings a sense of movement and warmth to any space, making it as unique as your style. Bring a little fun, warmth, and natural beauty to your walls with The Organic Mirror. Your space (and your selfies) will thank you!",Bazar Bizar Antwerp,Home & Garden > Decor > Mirrors,Mirrors,coming-soon,true,Title,Default Title,,,,,,,,JAAM050N-XL,8900.0,shopify,-3,deny,manual,349.95,0.00,true,true,,,,,6097311461488,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0028724_jaam050n-xl.jpg?v=1773439447,1,"",false,,,595,,,,,,,,,,,,,,,"Teak wood has a yellowish, straight grain heartwood and whitish to yellowish brown sapwood. If not maintained it will age to a beautiful silver-gray patina, especially when exposed to sunlight. Regular oiling or sealing is required to retain its original colour.",,Natural,Indonesia,,,,16/03/2026,,,,,,Teak Wood,NL_MAIN,FR_MAIN,1066,,,,,63,3,120,,Indoor,,,,,,,,,,,,,,,,,,kg,,139.95,active
the-organic-mirror-natural-xl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0018880_the-organic-mirror-natural-xl.jpg?v=1773439447,2,the-organic-mirror-natural-xl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-organic-mirror-natural-xl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0018878_the-organic-mirror-natural-xl.jpg?v=1773439447,3,the-organic-mirror-natural-xl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-organic-mirror-natural-xl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0018879_the-organic-mirror-natural-xl.jpg?v=1773439447,4,the-organic-mirror-natural-xl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-aqua-sauce-bowl-xs-set-of-4,The Aqua Sauce Bowl - XS - Set of 4,"The Aqua Sauce Bowl is your go-to for serving dips, dressings, or sauces in style. Perfectly sized for everyday meals or special occasions, it pairs effortlessly with the matching Aqua collection to create a cohesive, elegant table setting. Whether you're hosting a backyard barbecue or a refined dinner party, this bowl's unique design and beautiful aqua shades will elevate every dish it touches.
 This handmade tableware can vary significantly in color and different shades of blue. These variations are not manufacturing defects but unique features of the material and craftsmanship.",Bazar Bizar Antwerp,Home & Garden > Kitchen & Dining > Tableware > Dinnerware > Bowls,Tableware ceramics,Sale,false,Title,Default Title,,,,,,,,POCE085Bl-SET4,780.0,shopify,0,deny,manual,26.97,44.95,true,true,,,,,6097311363362,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0026708_the-aqua-sauce-bowl-xs-set-of-4.jpg?v=1763557733,1,the-aqua-sauce-bowl-xs-set-of-4,false,,,3498,,,,,,,,,,,,,,,"Ceramic is a broad term that refers to a wide range of inorganic, non-metallic materials made from clay and other natural minerals, which results in a hard and durable product.
Our handmade tableware can vary in colour. This is not a manufacturing defect, but a unique feature of the material and the method of making.
The Aqua Collection is made using crackle glaze finish. This finish is known to show a different intensity of crackles with each item. These crackles are therefore part of the decoration of this collection.",,Blue,Portugal,,,Yes,,Yes,,,,,Ceramic,NL_MAIN,FR_MAIN,1066,Yes,No,,,6.5,3.5,6.5,,,,,,,,,,,,,,,,,,,,kg,,17.95,draft
the-aqua-sauce-bowl-xs-set-of-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021019_the-aqua-sauce-bowl-xs-set-of-4.jpg?v=1763557733,2,the-aqua-sauce-bowl-xs-set-of-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-aqua-sauce-bowl-xs-set-of-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021018_the-aqua-sauce-bowl-xs-set-of-4.jpg?v=1763557733,3,the-aqua-sauce-bowl-xs-set-of-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-aqua-sauce-bowl-xs-set-of-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021020_the-aqua-sauce-bowl-xs-set-of-4.jpg?v=1763557733,4,the-aqua-sauce-bowl-xs-set-of-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-coa-serving-platter-m-set-of-6,The Côa Serving Platter - M - Set of 6,"The Côa is made for both everyday meals and fancy dinner parties. Pair it with the matching Côa collection to create a cohesive, stylish look that will wow your guests. Whether it's pasta night or a five-course feast, this plate's smooth finish and earthy charm make every dish look irresistible. We love the unique design and colour shades of our Portuguese ceramics.
 This handmade tableware can vary significantly in color, ranging from grey to shades with a blue undertone. These variations are not manufacturing defects but unique features of the material and craftsmanship.",Bazar Bizar Antwerp,Uncategorized,Serving Dishes & Trays,"",false,Title,Default Title,,,,,,,,POCE067Y-SET6,1780.0,shopify,0,deny,manual,119.95,0.00,true,true,,,,,6097311310366,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0028992_poce067y-set6_4.jpg?v=1773407888,1,"",false,,,,,,,,,,,,,,,,,,"Ceramic is a broad term that refers to a wide range of inorganic, non-metallic materials made from clay and other natural minerals, which results in a hard and durable product.
Our handmade tableware can vary in colour. This is not a manufacturing defect, but a unique feature of the material and the method of making.
The Côa Collection is made using crackle glaze finish. This finish is known to show a different intensity of crackles with each item. These crackles are therefore part of the decoration of this collection.",,Mixed Colours,Portugal,,,Yes,,Yes,,,,,Ceramic,NL_MAIN,FR_MAIN,1066,Yes,No,,,23.5,3,12.5,,,,,,,,,,,,,,,,,,,,kg,,54.95,draft
the-coa-serving-platter-m-set-of-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021016_the-coa-serving-platter-m-set-of-6.jpg?v=1773407888,2,the-coa-serving-platter-m-set-of-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-coa-serving-platter-m-set-of-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021022_the-coa-serving-platter-m-set-of-6.jpg?v=1773407888,3,the-coa-serving-platter-m-set-of-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-coa-serving-platter-m-set-of-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021015_the-coa-serving-platter-m-set-of-6.jpg?v=1773407888,4,the-coa-serving-platter-m-set-of-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-coa-serving-platter-m-set-of-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0015814_the-coa-serving-platter-m-set-of-6.jpg?v=1773407888,5,the-coa-serving-platter-m-set-of-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
